id,name,ra,dec,distance,mag,absmag,spectrum
726,,6.20091003,16.13044684,237.529691211401,4.95,-1.9285895,B
727,,6.21418132,65.71849922,196.850393700787,5.36,-1.1106814,K
728,,6.24748218,19.15688949,21.128248468202,5.2,3.5756826,F
729,,6.24759346,-6.27472737,197.628458498024,3.99,-2.4892473,K
730,,6.2479713,22.50682376,107.066381156317,3.31,-1.8382657,M
731,,6.25631571,29.49871224,51.7866390471258,4.32,0.7489114,G
732,,6.25697971,16.14320591,147.058823529412,5.34,-0.49745545,B
733,,6.26125215,59.99903422,152.905198776758,5.37,-0.55211127,K
734,,6.26246633,-13.71838696,114.942528735632,5.0,-0.30240375,B
735,,6.26249062,12.55107067,429.184549356223,5.44,-2.7232203,B
736,,6.27404723,12.2717103,19.6078431372549,5.04,3.5778508,F
737,,6.27587093,-35.14073157,56.0852495793606,4.37,0.62575674,G
738,,6.28517131,9.94253598,77.8210116731518,5.39,0.93451566,A
739,,6.29492571,-16.81591325,173.913043478261,5.15,-1.0516608,K
740,,6.29856443,61.51529221,180.831826401447,5.01,-1.2763743,M
741,,6.31405011,-9.38996323,156.739811912226,5.36,-0.6158966,K
742,,6.3141055,69.3200343,53.9083557951482,4.76,1.1017196,A
743,,6.32705299,59.01090518,45.7038391224863,4.44,1.1402366,A
744,,6.32855581,-7.82291023,252.525252525253,5.27,-1.7415241,B
745,,6.33322344,-2.94449028,155.27950310559,4.91,-1.0455706,M
746,,6.33855198,-30.06337656,103.092783505155,3.02,-2.0461414,B
747,,6.35686605,-11.77324372,512.820512820513,5.48,-3.0698268,B
748,,6.3628078,53.45239515,57.0125427594071,5.34,1.560148,F
749,,6.36856809,-33.43627251,72.7272727272727,3.85,-0.4584865,G
750,,6.37832983,-17.95591658,153.139356814701,1.98,-3.945434,B
751,,6.3826642,22.51385027,71.0732054015636,2.87,-1.3885295,M
752,,6.39613824,4.59283881,39.3855848759354,4.39,1.4133135,A
753,Canopus,6.39919184,-52.69571799,95.8772770853308,-0.62,-5.5285783,F
754,,6.40287589,-11.53000982,128.865979381443,5.21,-0.3406914,K
755,,6.41497277,49.28789903,1176.47058823529,4.92,-5.432905,K
756,,6.42462528,-69.69078672,81.6326530612245,5.37,0.81068045,G
757,,6.44691089,58.41741346,209.205020920502,5.21,-1.3928605,K
758,,6.45382213,0.29926632,291.545189504373,5.19,-2.1335294,K
759,,6.46599222,-4.76214677,414.9377593361,5.06,-3.0299149,B
760,,6.46950484,-32.58012947,124.53300124533,4.47,-1.0064223,B
761,,6.48029836,-7.03305042,211.864406779661,3.76,-2.87029,B
762,,6.48271957,20.2121672,154.083204930663,4.13,-1.8087765,B
763,,6.49126103,-56.85284448,95.7854406130268,5.2,0.29350248,K
764,,6.49697967,-50.23895882,51.7330574236937,5.28,1.7111592,F
765,,6.52306102,-12.39190922,105.15247108307,5.16,0.050902586,K
766,,6.53008012,11.5443434,64.7668393782383,5.22,1.1632365,A
767,,6.53057429,-8.15818115,266.666666666667,5.43,-1.6998436,K
768,,6.53093562,-23.41843727,628.930817610063,4.34,-4.653014,B
769,,6.53925919,-37.69651376,83.6820083682008,5.25,0.6368395,G
770,,6.5483971,7.33297921,462.962962962963,4.47,-3.8577313,A
771,,6.56053354,-1.22011054,164.473684210526,5.09,-0.9904821,B
772,,6.56374759,-36.23226731,124.688279301746,5.42,-0.059128158,K
773,,6.58294093,-52.97563454,540.540540540541,4.35,-4.3141413,B
774,,6.5842722,-22.96483318,126.262626262626,4.54,-0.9663741,A
775,,6.58668383,28.02234399,136.986301369863,5.26,-0.4233857,A
776,,6.60912158,38.4455521,555.555555555556,5.4,-3.3236375,C
777,,6.61138858,-19.25570928,19.8373338623289,3.95,2.4625835,K
778,Alhena,6.62852842,16.39941482,32.133676092545,1.93,-0.6048021,A
779,,6.62935324,-43.19592394,129.70168612192,3.17,-2.3947282,B
780,,6.62987325,-32.33989066,121.359223300971,5.25,-0.17036395,K
781,,6.6315072,-18.23745713,142.247510668563,4.42,-1.3452234,K
782,,6.6437868,-48.22023129,133.689839572193,5.05,-0.580492,G
783,,6.64699627,39.90258791,232.558139534884,5.34,-1.4926578,B
784,,6.65464344,-14.14574673,483.091787439614,4.82,-3.6001482,K
785,,6.6555075,42.48901214,132.62599469496,4.8,-0.81314325,K
786,,6.6829614,9.89576021,313.479623824451,4.66,-2.8210466,O
787,,6.69899062,-9.16742468,115.874855156431,5.21,-0.10994602,M
788,,6.70675626,17.64551421,42.7167876975651,5.2,2.047007,A
789,,6.71805786,44.52452351,93.8086303939963,5.04,0.17878602,K
790,,6.73220272,25.13115531,277.008310249307,3.06,-4.152464,A
791,,6.73313723,13.22814319,84.6023688663282,4.49,-0.14691262,K
792,,6.74124138,-31.07053787,800.0,5.23,-4.28545,B
793,,6.74596242,28.97098912,174.825174825175,5.42,-0.79301983,K
794,Sirius,6.7525694,-16.71314306,2.63706125893305,-1.44,1.4543989,A
795,,6.75484265,12.89605513,17.5377060680463,3.35,2.130136,F
796,,6.76650033,-14.79608441,122.100122100122,5.3,-0.13358049,A
797,,6.77059796,59.44169108,70.1262272089762,4.86,0.63059765,A
798,,6.77068598,79.56627808,17.8507675830061,5.44,4.1817155,F
799,,6.77898306,43.57702483,16.5125495376486,5.24,4.1509295,G
800,,6.78041513,57.1692705,63.7348629700446,5.34,1.3181148,K
801,,6.78085938,-14.42599569,196.850393700787,5.28,-1.1906815,B
802,,6.78130382,-51.2654494,277.777777777778,5.39,-1.8284875,K
803,,6.78884564,8.03728277,148.588410104012,4.77,-1.0899247,K
804,,6.78927966,-37.92967246,101.522842639594,5.27,0.23718116,B
805,,6.79367322,-8.99850109,401.606425702811,5.08,-2.9390032,M
806,,6.79432798,48.78946087,130.039011703511,5.22,-0.3503683,K
807,,6.79768245,2.41218914,114.41647597254,4.48,-0.81244284,K
808,,6.80320475,-61.94197988,30.3398058252427,3.24,0.829936,A
809,,6.81603841,-15.14471091,186.219739292365,5.39,-0.96012855,B
810,,6.83068485,-32.50848752,242.130750605327,3.5,-3.4202497,B
811,,6.83092114,-53.62249221,169.491525423729,4.41,-1.73574,G
812,,6.83183806,-46.61547007,25.2143217347453,5.14,3.1317635,F
813,,6.83226023,-50.61439973,56.0224089635854,2.94,-0.8018089,K
814,,6.84610087,41.78156548,111.731843575419,4.99,-0.25088483,K
815,,6.8478748,-34.36732059,277.777777777778,4.99,-2.2284875,K
816,,6.84919114,67.57192306,265.957446808511,5.14,-1.9840608,B
817,,6.85749419,-70.96347336,171.232876712329,5.41,-0.75793576,B
818,,6.85918048,21.76123162,162.337662337662,5.28,-0.77209646,A
819,,6.87981668,33.96136985,60.2772754671489,3.6,-0.30076808,A
820,,6.88473935,59.44865494,135.135135135135,5.34,-0.3138414,G
821,,6.89247515,-20.22426366,495.049504950495,4.82,-3.653243,B
822,,6.89506697,68.88829173,306.748466257669,5.11,-2.323912,B
823,,6.90220967,-24.18422296,606.060606060606,3.89,-5.02258,K
824,,6.90318908,-12.03859273,77.2797527047913,4.08,-0.3603286,K
825,,6.90684916,-1.1269609,148.588410104012,5.44,-0.41992468,A
826,,6.91072051,13.17801628,27.9407655769768,4.73,2.4988084,F
827,,6.92705526,-20.13659348,29.2312189418299,4.66,2.3307655,F
828,,6.92970275,-22.9414495,662.251655629139,5.29,-3.8151152,B
829,,6.93517966,-14.04344644,278.551532033426,5.0,-2.2245278,B
830,,6.93561842,-17.05424675,943.396226415094,4.36,-5.5134706,B
831,,6.93777476,-48.72116448,325.732899022801,4.94,-2.624308,M
832,,6.9429112,-79.42018913,109.051254089422,5.45,0.2618467,B
833,,6.9546107,58.42305973,52.2466039707419,4.35,0.75970966,G
834,,6.95943584,-24.63105594,38.550501156515,5.45,2.5198498,F
835,,6.96031249,45.09410202,69.0131124913734,4.9,0.70534194,A
836,,6.97364048,-34.11172588,233.100233100233,5.07,-1.7677135,B
837,Adhara,6.9770963,-28.97208931,132.100396301189,1.5,-4.104521,B
838,,6.99738276,-67.91701197,88.809946714032,5.18,0.43769196,K
839,,7.00106888,76.97744152,57.372346528973,4.55,0.75648695,K
840,,7.01430699,-51.4026336,189.393939393939,5.14,-1.2468303,M
841,,7.02865325,-27.93484165,373.134328358209,3.49,-4.369326,K
842,,7.03233138,-5.72208135,209.205020920502,5.22,-1.3828605,M
843,,7.04021795,24.21544652,507.61421319797,5.2,-3.327669,G
844,,7.04854986,-4.23923814,342.465753424658,4.99,-2.6830857,B
845,,7.05040932,-23.83330131,787.40157480315,3.02,-6.4609814,B
846,,7.05419704,-59.17813539,147.710487444609,5.5,-0.34705666,B
847,,7.06057587,10.95184577,227.790432801822,5.14,-1.6476774,K
848,,7.06263699,-15.63325876,123.304562268804,4.11,-1.3448957,B
849,,7.06490443,-49.58425759,58.8928150765607,4.92,1.0696884,A
850,,7.06744664,-42.33745341,96.7117988394584,5.2,0.2726027,A
851,,7.06848205,20.57029939,358.4229390681,4.01,-3.7619789,G
852,,7.07175527,-56.7497313,86.5800865800866,5.14,0.45290992,A
853,,7.11132463,-11.29401875,869.565217391304,5.41,-4.286511,B
854,,7.13945621,15.93092642,93.6329588014981,5.47,0.61285627,G
855,,7.13985723,-26.39320776,549.450549450549,1.83,-6.869643,F
856,,7.14578458,-70.49919435,43.4404865334492,3.78,0.5905266,G
857,,7.14752121,-39.65567374,230.414746543779,4.83,-1.9825513,B
858,,7.17046719,-4.23763568,64.7249190938511,4.91,0.8546424,K
859,,7.17203518,-27.4915246,197.23865877712,5.46,-1.0149602,G
860,,7.17986076,-48.93257706,95.8772770853308,5.12,0.21142155,K
861,,7.18566433,30.24528065,92.5069380203515,4.41,-0.42087153,K
862,,7.18989767,-0.30190562,80.0640512409928,5.44,0.92281216,F
863,,7.19424789,39.32054373,142.450142450142,4.91,-0.85831445,K
864,,7.19773899,-0.49278056,114.942528735632,4.15,-1.1524037,A
865,,7.20439475,-40.49877843,133.155792276964,5.3,-0.32180032,A
866,,7.20937248,-46.75956448,21.1774671749259,4.49,2.8606298,F
867,,7.22038085,-45.18252474,55.6483027267668,4.87,1.1427404,A
868,,7.22285194,16.15906775,214.592274678112,5.07,-1.5880704,K
869,,7.22316482,51.42871249,236.96682464455,5.46,-1.4134377,M
870,,7.22561969,-44.64052957,60.7533414337789,4.42,0.50214916,M
871,,7.23756011,-26.35251617,483.091787439614,4.42,-4.0001483,B
872,,7.23890712,3.11142128,229.885057471264,5.36,-1.4475538,K
873,,7.24392901,-48.27192832,108.695652173913,4.75,-0.43106085,B
874,,7.24685045,-26.77268601,283.28611898017,4.01,-3.2511265,B
875,,7.25585562,-30.68647453,198.019801980198,5.36,-1.1235431,B
876,,7.26528329,59.63809569,59.2417061611374,5.2,1.3368622,K
877,,7.27071676,-15.58565483,84.8176420695505,5.46,0.817569,A
878,,7.27638928,-27.88127313,138.888888888889,4.66,-1.0533376,M
879,,7.27689913,-23.31560155,1923.07692307692,4.83,-6.5899835,K
880,,7.28039325,-36.59264813,294.117647058824,5.03,-2.3126054,B
881,,7.28050856,-67.95717248,202.429149797571,3.97,-2.5613654,F
882,,7.28571226,-37.09748689,335.570469798658,2.71,-4.9189186,K
883,,7.30155744,16.54047526,28.9100896212778,3.58,1.2747529,A
884,,7.30511135,-36.7339666,259.74025974026,4.65,-2.4226964,B
885,,7.30888306,49.46474619,91.1577028258888,5.0,0.20103315,A
886,,7.30931107,-39.21030701,143.884892086331,5.24,-0.55007595,A
887,,7.31060908,-36.74274935,256.410256410256,5.11,-1.934677,A
888,,7.31121689,-24.55870761,917.43119266055,4.88,-4.9328675,O
889,,7.31180218,-24.95438447,980.392156862745,4.37,-5.586999,O
890,,7.31424419,-26.58587077,414.9377593361,5.29,-2.7999148,G
891,,7.33538592,21.98233941,18.034265103697,3.5,2.2195077,F
892,,7.33929377,-52.3118825,34.7826086956522,5.5,2.7931893,F
893,,7.34411524,-52.08592527,151.285930408472,5.38,-0.5189927,B
894,,7.36580538,20.44371648,131.406044678055,5.09,-0.50307673,M
895,,7.36741345,36.76063782,71.9424460431655,5.12,0.835074,K
896,,7.37042501,-19.01658444,158.478605388273,4.94,-1.0598532,B
897,,7.3835286,-31.92379021,438.59649122807,5.4,-2.8103259,B
898,,7.39126503,25.05060041,47.2366556447803,5.04,1.6686043,G
899,,7.39138192,-27.83428348,168.350168350168,5.37,-0.76106775,K
900,,7.39219465,-32.20207858,354.609929078014,5.41,-2.3387544,B
901,,7.40158473,-29.30311979,980.392156862745,2.45,-7.506999,B
902,,7.402353,40.67244066,223.214285714286,5.23,-1.5136099,K
903,,7.41116399,-16.20142374,289.855072463768,5.18,-2.1309044,B
904,,7.41218561,-31.80892621,169.204737732656,5.35,-0.7920626,K
905,,7.41616364,11.66955984,97.2762645914397,5.37,0.4299656,A
906,,7.42747186,9.27611835,303.030303030303,4.99,-2.4174304,G
907,,7.42879891,27.79828561,38.6100386100386,3.78,0.84649885,G
908,,7.43940435,-51.01849597,172.413793103448,5.09,-1.09286,K
909,,7.44523915,49.21164489,76.27765064836,4.61,0.19801345,A
910,,7.45252008,8.28940893,52.1920668058455,2.89,-0.6980225,B
911,,7.46233179,21.44554856,34.0367597004765,5.2,2.540259,F
912,,7.46724352,6.94207694,107.758620689655,5.22,0.05773988,F
913,,7.46939707,8.92550376,121.951219512195,4.33,-1.1009307,K
914,,7.48491972,-38.8121049,170.648464163823,5.41,-0.75051194,B
915,,7.48516936,31.78407932,18.4979652238254,4.16,2.8243802,F
916,,7.48718842,-43.30189129,56.369785794814,3.25,-0.5052319,K
917,,7.48901759,28.1184038,50.0,5.07,1.57515,A
918,,7.49660613,12.00661101,171.821305841924,4.55,-1.625385,K
919,,7.49688365,27.91619925,117.508813160987,5.01,-0.3403522,K
920,,7.49761504,-23.02429924,990.09900990099,4.85,-5.128393,A
921,,7.49884905,49.67266207,19.9004975124378,5.35,3.8556802,F
922,,7.51183613,-30.96228313,537.634408602151,4.65,-4.002435,G
923,,7.51791117,82.41156871,145.137880986938,4.92,-0.8889039,M
924,,7.53010303,17.08622915,92.5069380203515,5.45,0.61912847,K
925,,7.53498615,1.91448227,241.545893719807,5.24,-1.6749983,F
926,,7.5601386,15.82669239,115.074798619102,5.27,-0.034901116,A
927,,7.5633244,-14.52390109,1030.92783505155,4.82,-5.2461414,A
928,,7.56418041,-36.33840157,390.625,5.42,-2.5388002,B
929,,7.5675572,-22.29618077,25.7003341043434,4.44,2.3903062,F
930,,7.57185383,-23.47366319,29.0613193839,5.06,2.7434235,F
931,Castor,7.57666793,31.88863645,15.8052789631737,1.58,0.5859892,A
932,,7.58578252,30.9609101,92.7643784786642,5.34,0.5030938,K
933,,7.58970478,-28.36927798,68.9655172413793,4.65,0.45684,B
934,,7.59436116,-52.53380809,120.772946859903,4.93,-0.47984833,K
935,,7.59871452,26.89600343,73.6919675755343,4.06,-0.27710077,K
936,,7.62131404,-4.1110225,62.0732464307883,5.14,1.1754777,F
937,,7.6228111,-34.96857044,109.89010989011,4.53,-0.67479306,B
938,,7.63834649,-25.36478805,168.918918918919,4.69,-1.4483914,B
939,,7.64718924,-26.8038924,139.275766016713,3.8,-1.9193778,B
940,,7.65276566,34.58463287,48.4966052376334,4.89,1.4614433,F
941,Procyon,7.65514946,5.22750767,3.49735949358235,0.4,2.6812987,F
942,,7.65759832,-38.3080602,176.056338028169,4.84,-1.3882583,B
943,,7.65794198,17.67451551,163.132137030995,5.04,-1.0226976,M
944,,7.67311445,-15.26385208,207.46887966805,4.98,-1.6047648,K
945,,7.67530319,87.02015634,153.139356814701,5.05,-0.8754341,M
946,,7.68746574,-9.55108315,44.2282176028306,3.94,0.7115028,K
947,,7.68773003,-38.53357185,189.393939393939,5.41,-0.97683036,B
948,,7.69699889,-72.60613528,41.0509031198686,3.93,0.8633864,K
949,,7.71587806,-45.17177284,24.1370987207338,5.04,3.1265748,G
950,,7.7167938,58.71048707,72.7272727272727,4.93,0.6215135,A
951,,7.72185703,28.8840717,37.4812593703148,4.23,1.3609291,K
952,,7.72566545,-28.41095714,299.40119760479,4.63,-2.7512677,K
953,,7.72828548,-40.93332961,66.0938532716457,5.12,1.0191946,K
954,,7.73013114,-28.9548352,1.0e7,3.94,-11.06,A
955,,7.73449659,50.43386115,211.416490486258,5.31,-1.3156943,A
956,,7.7352565,25.78421056,182.481751824818,5.3,-1.0060972,K
957,,7.74079682,24.39812929,43.994720633524,3.57,0.35299718,G
958,,7.75425108,-37.96859848,425.531914893617,3.62,-4.5246606,K
959,Pollux,7.75537884,28.02631031,10.3369857349597,1.16,1.0880305,K
960,,7.75977164,-34.17655092,15.1998784009728,5.36,4.4507995,G
961,,7.76579909,-14.56382026,72.463768115942,5.03,0.72939545,F
962,,7.76726707,-6.77228458,73.0994152046784,5.49,1.1704305,K
963,,7.76874825,18.51016877,104.712041884817,4.89,-0.20998314,K
964,,7.77117196,10.76831128,95.7854406130268,5.25,0.3435025,A
965,,7.77757202,37.51736326,100.1001001001,5.15,0.14782745,M
966,,7.79027771,-38.51115599,380.228136882129,5.07,-2.8302212,B
967,,7.79176019,33.41576665,172.413793103448,5.14,-1.04286,M
968,,7.79208606,-46.60850937,512.820512820513,5.22,-3.3298268,B
969,,7.79910614,-12.19289276,30.2480338777979,5.48,3.0765142,F
970,,7.80143747,-25.93718054,757.575757575758,4.4,-4.9971304,B
971,,7.80562435,-47.07753199,69.6378830083566,4.69,0.4757722,K
972,,7.81713793,-24.91224336,98.4251968503937,5.32,0.35446855,G
973,,7.82063861,-46.37322729,602.409638554217,4.1,-4.7994595,B
974,,7.82157187,-24.85978401,413.223140495868,3.34,-4.7409234,G
975,,7.82810226,-17.228123,77.7000777000777,5.17,0.7178927,K
976,,7.86166577,1.76687765,128.865979381443,5.12,-0.4306914,B
977,,7.86287326,-13.89719057,16.6722240746916,5.16,4.050032,G
978,,7.87029041,-40.57579889,105.708245243129,3.71,-1.4105443,G
979,,7.87105642,-34.70602121,18.0245133381399,5.01,3.7306824,F
980,,7.87740369,-38.86282206,196.463654223969,4.49,-1.9764111,B
981,,7.88430953,-36.36377387,232.018561484919,5.44,-1.3876137,K
982,,7.8843451,-49.61307949,220.75055187638,4.63,-2.089509,B
983,,7.88837857,-48.10294824,595.238095238095,4.22,-4.653454,B
984,,7.89162124,26.76585858,78.003120124805,4.97,0.5094401,A
985,,7.90305869,-35.87729557,245.700245700246,5.48,-1.4720279,B
986,,7.91187184,47.56459225,155.763239875389,5.47,-0.49232486,K
987,,7.92775116,19.88406657,104.058272632674,5.38,0.29361695,A
988,,7.94631715,-52.98240062,118.623962040332,3.46,-1.9108621,B
989,,7.94765507,-22.88014849,154.083204930663,4.2,-1.7387766,F
990,,7.94939145,-43.50042396,343.642611683849,5.36,-2.320535,B
991,,7.95511959,-44.10987569,393.700787401575,5.08,-2.8958313,B
992,,7.96114215,-30.33458703,442.477876106195,4.76,-3.4694579,A
993,,7.96437042,-45.57774475,91.9963201471941,5.14,0.3211477,K
994,,7.97067886,-49.24492865,357.142857142857,4.47,-3.29421,B
995,,7.9724299,2.22452544,81.10300081103,5.3,0.7548154,K
996,,7.9849229,-23.31040264,240.963855421687,5.09,-1.8197595,G
997,,7.99122921,-39.29683773,57.8703703703704,5.22,1.4077187,F
998,,7.99376285,-60.58708857,320.51282051282,5.19,-2.339227,M
999,,7.99560686,-3.67957835,76.5696784073507,4.93,0.50971586,K
1000,,7.99779309,-18.39914242,73.0460189919649,4.61,0.29201725,A
1001,,8.00326559,73.9180101,214.592274678112,5.37,-1.2880704,K
1002,,8.005547,-63.56750271,166.112956810631,4.81,-1.2920176,B
1003,,8.0203601,-1.39242418,144.927536231884,4.69,-1.1157546,K
1004,,8.0377648,2.33431429,80.0640512409928,4.39,-0.1271878,K
1005,,8.05863865,27.79441794,78.9889415481832,4.94,0.45216852,K
1006,,8.0597417,-40.00318846,429.184549356223,2.21,-5.9532204,O
1007,,8.07116484,-32.67484684,719.424460431655,5.25,-4.034926,M
1008,,8.07977394,79.47974268,101.214574898785,5.39,0.36378473,A
1009,,8.08458605,13.11837053,64.5577792123951,5.14,1.090257,A
1010,,8.11120663,-45.26604229,380.228136882129,5.04,-2.8602211,K
1011,,8.12167948,-20.55434589,374.531835205993,5.33,-2.5374436,A
1012,,8.12575059,-24.30443677,19.2344681669552,2.83,1.4095991,F
1013,,8.12940034,21.58197937,23.3317778814746,5.3,3.4602609,G
1014,,8.13217799,-68.61713647,196.850393700787,4.35,-2.1206815,B
1015,,8.14097319,51.50667575,66.8449197860963,4.78,0.65465796,A
1016,,8.14323824,-2.98377649,568.181818181818,4.36,-4.4124365,G
1017,,8.15023843,-61.3017058,21.3903743315508,4.74,3.088908,F
1018,,8.15045651,-19.24500094,144.927536231884,4.4,-1.4057546,B
1019,,8.15887648,-47.33661177,257.731958762887,1.75,-5.3058414,W
1020,,8.15997862,-44.12277919,348.432055749129,5.2,-2.5105906,B
1021,,8.16198877,-47.9372165,282.485875706215,5.23,-2.0249836,B
1022,,8.18786703,-12.92701835,56.6893424036281,4.72,0.9524929,K
1023,,8.18930562,-39.61855304,574.712643678161,4.44,-4.3572536,K
1024,,8.19052689,-42.98728888,1428.57142857143,4.73,-6.04451,A
1025,,8.19250826,-7.77247623,96.8992248062015,5.36,0.4283985,G
1026,,8.20353023,17.64813756,25.5689082076195,4.67,2.631439,G
1027,,8.21355238,68.47405416,325.732899022801,5.34,-2.224308,G
1028,,8.22221528,-15.78821451,377.358490566038,4.99,-2.8937707,G
1029,,8.22486734,-35.89954225,300.3003003003,4.78,-2.6077788,B
1030,,8.22671202,-46.9916532,297.619047619048,5.14,-2.2283037,B
1031,,8.23286613,-36.32229977,361.01083032491,5.09,-2.697601,B
1032,,8.23413531,-40.34773028,95.2380952380952,4.42,-0.4740535,K
1033,,8.25443165,-62.91561677,74.2390497401633,5.16,0.806838,A
1034,,8.2752634,9.18566295,89.0471950133571,3.53,-1.2181013,K
1035,,8.30521599,-65.6132455,90.8265213442325,5.06,0.2689366,K
1036,,8.30868523,-76.91998251,19.4552529182879,4.05,2.6048155,F
1037,,8.30927588,-36.65953286,28.5225328009127,4.44,2.1640596,A
1038,,8.33027654,-71.51499632,119.760479041916,5.33,-0.061567623,B
1039,,8.33440897,27.21862138,18.1257930034439,5.13,3.8385148,F
1040,,8.34413553,-77.4845764,47.1253534401508,4.34,0.97372687,K
1041,,8.35584704,-36.48419365,500.0,5.18,-3.31485,B
1042,,8.35639843,-33.05437199,257.06940874036,4.83,-2.220252,K
1043,,8.36792276,-73.40005893,109.170305676856,5.28,0.08947737,A
1044,,8.37524019,-59.50953829,193.798449612403,1.86,-4.5767517,K
1045,,8.37547184,-48.49039742,462.962962962963,4.79,-3.5377312,B
1046,,8.38059169,43.18837233,119.189511323004,4.25,-1.1311902,K
1047,,8.41771049,-24.04626227,155.27950310559,5.32,-0.63557065,K
1048,,8.425372,-51.72745683,206.611570247934,5.18,-1.3957732,B
1049,,8.42768636,-3.90636482,38.3288616328095,3.91,0.99237037,A
1050,,8.42895729,-66.13652042,33.101621979477,3.77,1.1707536,K
1051,,8.43108974,-42.15310407,249.376558603491,5.45,-1.5342782,B
1052,,8.43188534,7.56452889,110.132158590308,5.13,-0.079570755,G
1053,,8.46018077,-53.08853976,62.4609618988132,5.08,1.1019566,A
1054,,8.48465504,-47.92893948,502.51256281407,5.33,-3.1757345,B
1055,,8.49096888,-44.72482773,2127.65957446809,5.03,-6.609511,B
1056,,8.50445282,60.7184311,56.3063063063063,3.35,-0.40278518,G
1057,,8.52526222,-19.57743956,116.822429906542,5.42,0.08236882,B
1058,,8.52660191,18.09455771,151.515151515152,5.33,-0.57228035,K
1059,,8.54514576,20.44127049,95.6022944550669,5.33,0.4276584,K
1060,,8.57671869,65.14527349,48.4730974309258,5.47,2.0424962,A
1061,,8.5787802,-49.94424627,268.817204301075,5.01,-2.1372852,K
1062,,8.58766105,-58.22476298,294.985250737463,5.27,-2.0790014,B
1063,,8.58879117,-58.0092947,70.3729767769177,4.84,0.60297036,K
1064,,8.62190182,-62.85341217,102.669404517454,5.45,0.3927948,K
1065,,8.62740038,-42.98910371,440.528634361233,4.11,-4.109871,A
1066,,8.62761315,5.70379868,54.9148819330038,4.14,0.44154972,A
1067,,8.63115789,-26.25497008,74.1289844329133,5.24,0.89005977,A
1068,,8.64595799,3.34147477,108.108108108108,4.45,-0.7192913,K
1069,,8.65142451,-70.38665235,73.3137829912023,5.19,0.86407185,A
1070,,8.65224163,-22.6629058,19.9203187250996,5.05,3.5535185,G
1071,,8.65662967,-53.43982462,138.312586445367,5.45,-0.25430852,B
1072,,8.66180298,-29.56086189,72.3065798987708,4.86,0.5641109,G
1073,,8.66600626,-53.05478181,131.406044678055,5.18,-0.41307673,B
1074,,8.66708871,-12.47537441,128.53470437018,4.98,-0.56510204,K
1075,,8.66837126,-35.30830091,119.047619047619,3.97,-1.4086035,G
1076,,8.67024961,64.32787175,77.3993808049536,4.59,0.14631256,K
1077,,8.67155811,-52.92197259,151.745068285281,3.6,-2.305573,B
1078,,8.67200475,-40.2638933,85.9845227858985,5.2,0.52789855,A
1079,,8.67695421,-59.76101468,432.900432900433,4.31,-3.8719401,B
1080,,8.67710424,-46.64875492,952.380952380952,3.77,-6.1240535,F
1081,,8.68362445,45.83378521,55.2181115405853,5.35,1.6395923,G
1082,,8.68698335,-47.31714129,581.395348837209,4.74,-4.082358,A
1083,,8.6887782,-78.96342637,96.8992248062015,5.46,0.5283985,B
1084,,8.69537054,-15.94314865,62.5782227784731,4.87,0.8878839,K
1085,,8.69914264,-45.4107261,826.446280991736,5.2,-4.386073,B
1086,,8.7044993,-48.099099,518.134715025907,5.48,-3.0922134,B
1087,,8.70528195,-53.10011485,148.148148148148,5.49,-0.36348113,B
1088,,8.70705844,-53.11404062,147.058823529412,4.83,-1.0074555,B
1089,,8.72041287,3.39866539,143.061516452074,4.3,-1.4776142,B
1090,,8.72144808,21.46859609,48.5908649173955,4.66,1.2272269,A
1091,,8.72654096,-33.18641133,259.067357512953,3.68,-3.3870635,B
1092,,8.72785444,-49.82281081,465.116279069767,5.15,-3.1878078,B
1093,,8.72788341,-7.23372781,185.185185185185,4.63,-1.7080312,G
1094,,8.73999055,-42.64932331,70.0770847932726,4.05,-0.17788014,G
1095,,8.7447528,18.15486399,41.7188151856487,3.94,0.83834016,K
1096,,8.7450548,-54.70856797,24.4498777506112,1.93,-0.01138346,A
1097,,8.7671263,-46.0415392,476.190476190476,3.87,-4.5189037,A
1098,,8.77292429,-13.54770494,69.5410292072323,4.32,0.10879443,G
1099,,8.77515309,-45.91251639,1010.10101010101,5.43,-4.591824,B
1100,,8.7782873,28.76000509,91.4076782449726,4.03,-0.7749134,G
1101,,8.77848866,-56.76979718,167.50418760469,4.5,-1.6201284,B
1102,,8.77962395,6.41890691,41.4421881475342,3.38,0.2927866,G
1103,,8.78750212,-1.89705972,104.058272632674,5.28,0.19361694,A
1104,,8.8072169,5.83788486,103.412616339193,4.35,-0.7228676,A
1105,,8.8227049,-3.44297063,134.228187919463,5.3,-0.33921865,B
1106,,8.82754634,-40.32015599,487.804878048781,5.47,-2.9712307,A
1107,,8.82990231,-45.30790977,253.807106598985,4.94,-2.0825188,A
1108,,8.8309725,-32.78040797,70.1262272089762,5.19,0.96059763,G
1109,,8.84222536,-27.71005869,63.9795265515035,4.02,-0.01020511,K
1110,,8.84262884,-46.52919614,826.446280991736,5.09,-4.4960732,B
1111,,8.84296687,-66.79322494,52.5210084033613,5.34,1.7383348,F
1112,,8.8657895,43.72649196,83.9630562552477,5.15,0.5295588,K
1113,,8.8973891,-47.52071984,80.0640512409928,5.31,0.79281217,A
1114,,8.90408464,30.57917723,111.982082866741,5.4,0.1542573,G
1115,,8.91746157,-60.64471195,95.6937799043062,3.84,-1.0644186,B
